Make,Model,Vehicle Class,Transmission,Fuel Type,Engine Size(L),Fuel Consumption Comb (L/100 km),CO2 Emissions(g/km)
15,1645,6,3,1,0.5866666666666667,0.5818181818181818,270.0
15,1645,6,3,4,0.7066666666666667,0.45454545454545453,324.0
15,1646,6,3,3,0.45333333333333325,0.3863636363636364,290.0
15,1646,6,3,1,0.45333333333333325,0.6227272727272728,285.0
15,1646,6,3,3,0.5866666666666667,0.4045454545454546,299.0
15,1646,6,3,1,0.5866666666666667,0.6000000000000001,277.0
15,1646,6,3,4,0.7066666666666667,0.4636363636363637,329.0
15,1770,11,3,3,0.2,0.2272727272727273,209.0
15,1770,11,3,3,0.36,0.35909090909090907,276.0
15,1770,11,3,1,0.36,0.55,259.0
15,1771,11,3,3,0.2,0.26818181818181824,230.0
15,1771,11,3,3,0.36,0.3863636363636364,290.0
15,1771,11,3,1,0.36,0.5863636363636364,272.0
15,2020,12,3,3,0.5866666666666667,0.440909090909091,317.0
15,2020,12,3,1,0.5866666666666667,0.6499999999999999,294.0
15,2021,12,3,3,0.5866666666666667,0.440909090909091,317.0
15,2021,12,3,1,0.5866666666666667,0.6499999999999999,294.0
15,2024,12,3,4,0.7066666666666667,0.48181818181818187,338.0
15,2024,12,3,1,0.7066666666666667,0.6499999999999999,322.0
15,2025,12,3,4,0.7066666666666667,0.5590909090909091,377.0
15,2025,12,3,1,0.7066666666666667,0.6499999999999999,354.0
15,2027,12,3,3,0.5866666666666667,0.440909090909091,317.0
15,2027,12,3,1,0.5866666666666667,0.6499999999999999,294.0
15,2028,12,3,3,0.5866666666666667,0.440909090909091,317.0
15,2028,12,3,1,0.5866666666666667,0.6499999999999999,294.0
16,263,2,19,3,0.2,0.17272727272727278,182.0
16,263,2,22,3,0.2,0.18181818181818182,186.0
16,263,2,25,3,0.2,0.2090909090909091,200.0
16,263,2,3,3,0.3466666666666667,0.2272727272727273,209.0
16,263,2,15,3,0.3466666666666667,0.25,221.0
16,263,2,25,3,0.3466666666666667,0.30909090909090914,251.0
16,265,2,19,3,0.14666666666666667,0.03181818181818183,110.0
16,496,0,19,3,0.12,0.13181818181818183,161.0
16,496,0,22,3,0.12,0.14090909090909093,166.0
16,496,0,24,3,0.12,0.15909090909090912,175.0
16,561,11,3,3,0.3466666666666667,0.3,246.0
16,558,11,2,3,0.2,0.2272727272727273,209.0
16,559,11,2,3,0.2,0.24090909090909096,216.0
16,560,13,22,3,0.08000000000000002,0.10000000000000003,145.0
16,560,13,25,3,0.08000000000000002,0.12727272727272732,159.0
16,898,9,2,3,0.08000000000000002,0.1545454545454546,172.0
16,898,9,24,3,0.08000000000000002,0.1636363636363637,177.0
16,1324,4,3,3,0.3466666666666667,0.29545454545454547,244.0
16,1370,11,2,3,0.3466666666666667,0.33636363636363636,265.0
16,1372,11,2,3,0.3466666666666667,0.35909090909090907,276.0
16,1507,6,2,3,0.3466666666666667,0.4227272727272728,308.0
17,262,0,3,3,0.09333333333333335,0.1636363636363637,177.0
17,262,0,25,3,0.09333333333333335,0.1636363636363637,177.0
17,765,2,3,3,0.14666666666666667,0.20454545454545459,198.0
17,765,2,25,3,0.14666666666666667,0.2,196.0
17,784,1,5,4,0.5466666666666666,0.41363636363636364,304.0
17,947,1,5,3,0.3866666666666666,0.3181818181818182,255.0
17,1617,11,3,3,0.31999999999999995,0.3227272727272727,258.0
17,1618,11,3,3,0.31999999999999995,0.3409090909090909,267.0
17,1620,11,3,3,0.2,0.2818181818181819,237.0
17,1621,11,3,3,0.14666666666666667,0.33636363636363636,264.0
17,1621,11,3,3,0.2,0.3181818181818182,255.0
17,1670,1,3,3,0.14666666666666667,0.25,221.0
17,1670,1,3,3,0.2,0.2,196.0
17,1671,2,15,3,0.2,0.09545454545454551,143.0
17,1672,2,15,3,0.2,0.10000000000000003,145.0
17,1814,11,3,3,0.14666666666666667,0.23636363636363644,214.0
17,1814,11,25,3,0.14666666666666667,0.27272727272727276,232.0
17,1814,11,3,3,0.2,0.26818181818181824,230.0
17,1815,11,3,3,0.14666666666666667,0.29090909090909095,242.0
17,1815,11,3,3,0.2,0.29545454545454547,244.0
17,1874,0,8,3,0.09333333333333335,0.1636363636363637,177.0
17,1874,0,25,3,0.09333333333333335,0.1772727272727273,184.0
17,1875,0,3,3,0.09333333333333335,0.21363636363636368,202.0
17,1875,0,25,3,0.09333333333333335,0.2,196.0
18,1415,2,16,4,0.37333333333333335,0.2772727272727273,235.0
18,1416,2,16,4,0.37333333333333335,0.3045454545454546,248.0
18,1419,0,16,4,0.3466666666666667,0.1545454545454546,172.0
18,1420,0,16,4,0.3466666666666667,0.18636363636363634,189.0
18,1426,10,16,4,0.37333333333333335,0.33636363636363636,265.0
18,1429,10,16,4,0.37333333333333335,0.3454545454545454,269.0
18,1429,10,25,4,0.37333333333333335,0.37272727272727285,283.0
18,1430,10,16,4,0.37333333333333335,0.3181818181818182,255.0
18,1430,10,25,4,0.37333333333333335,0.3409090909090909,267.0
18,1434,2,16,4,0.37333333333333335,0.31363636363636366,253.0
18,1434,2,16,4,0.6266666666666666,0.37272727272727285,283.0
18,1435,2,16,4,0.37333333333333335,0.3409090909090909,267.0
18,1435,2,16,4,0.6266666666666666,0.39545454545454556,294.0
18,1436,2,16,4,0.3466666666666667,0.15909090909090912,175.0
18,1446,9,16,4,0.37333333333333335,0.35000000000000003,271.0
18,1447,11,19,4,0.3466666666666667,0.29545454545454547,244.0
18,1448,11,19,4,0.3466666666666667,0.31363636363636366,253.0
18,1449,12,19,3,0.21333333333333332,0.2,196.0
18,1450,11,16,4,0.37333333333333335,0.39545454545454556,294.0
18,1450,11,16,4,0.5466666666666666,0.4727272727272727,334.0
18,1451,12,16,4,0.6266666666666666,0.49545454545454554,345.0
19,866,13,17,4,0.28,0.2818181818181819,237.0
19,887,13,17,4,0.28,0.29545454545454547,244.0
19,894,13,17,4,0.5466666666666666,0.39545454545454556,294.0
19,1975,2,17,4,0.14666666666666667,0.29090909090909095,242.0
19,1978,2,17,4,0.28,0.3681818181818182,281.0
19,1984,2,17,4,0.5466666666666666,0.41818181818181827,306.0
19,1984,2,17,1,0.5466666666666666,0.6363636363636365,290.0
19,1985,2,17,4,0.5466666666666666,0.41818181818181827,306.0
19,1986,1,17,4,0.28,0.37727272727272737,285.0
19,1990,1,17,4,0.5466666666666666,0.41818181818181827,306.0
19,1990,1,17,1,0.5466666666666666,0.6090909090909091,280.0
19,1992,1,17,4,0.28,0.37727272727272737,285.0
19,1996,1,17,4,0.5466666666666666,0.41818181818181827,306.0
19,1996,1,17,1,0.5466666666666666,0.6090909090909091,280.0
19,1997,1,17,4,0.5466666666666666,0.41818181818181827,306.0
19,1999,1,17,4,0.5466666666666666,0.41818181818181827,306.0
19,2000,3,15,4,0.5466666666666666,0.4090909090909091,301.0
19,2001,3,15,4,0.5466666666666666,0.3863636363636364,290.0
19,2002,3,15,4,0.5466666666666666,0.43636363636363634,315.0
19,2003,3,15,4,0.5466666666666666,0.4272727272727273,310.0
19,2004,3,15,4,0.5466666666666666,0.43636363636363634,315.0
19,2005,3,15,4,0.5466666666666666,0.4272727272727273,310.0
20,485,11,6,3,0.2,0.24545454545454548,218.0
20,485,11,6,3,0.3066666666666667,0.29090909090909095,242.0
20,486,11,6,3,0.2,0.26818181818181824,230.0
20,486,11,6,3,0.3066666666666667,0.3045454545454546,248.0
20,489,11,6,3,0.2,0.27272727272727276,232.0
20,489,11,6,3,0.3066666666666667,0.31363636363636366,253.0
20,493,11,6,3,0.2,0.30909090909090914,251.0
20,493,11,6,3,0.3066666666666667,0.3409090909090909,267.0
20,521,11,19,3,0.14666666666666667,0.26363636363636367,228.0
20,521,11,3,3,0.14666666666666667,0.25909090909090915,225.0
20,521,11,24,3,0.14666666666666667,0.2272727272727273,209.0
20,521,11,3,3,0.2,0.25909090909090915,225.0
20,521,11,24,3,0.2,0.24090909090909096,216.0
20,522,11,3,3,0.2,0.2772727272727273,235.0
20,522,11,24,3,0.2,0.24090909090909096,216.0
20,523,11,19,3,0.2,0.3181818181818182,255.0
20,991,12,5,3,0.64,0.4863636363636364,340.0
20,992,12,5,0,0.28,0.26363636363636367,267.0
20,993,12,5,3,0.36,0.3636363636363637,278.0
20,993,12,5,1,0.36,0.5227272727272727,250.0
20,996,12,5,4,0.7133333333333334,0.531818181818182,363.0
20,1363,11,19,3,0.14666666666666667,0.26363636363636367,228.0
20,1363,11,3,3,0.14666666666666667,0.25909090909090915,225.0
20,1363,11,24,3,0.14666666666666667,0.2272727272727273,209.0
20,1363,11,3,3,0.2,0.25909090909090915,225.0
20,1363,11,24,3,0.2,0.24090909090909096,216.0
20,1364,11,3,3,0.2,0.2772727272727273,235.0
20,1364,11,24,3,0.2,0.24090909090909096,216.0
20,1365,11,19,3,0.2,0.3181818181818182,255.0
20,1896,11,2,3,0.36,0.39545454545454556,294.0
20,1896,11,25,3,0.36,0.39545454545454556,294.0
20,1900,11,2,3,0.36,0.4227272727272728,308.0
20,1900,11,25,3,0.36,0.4227272727272728,308.0
21,438,1,3,3,0.31999999999999995,0.30909090909090914,251.0
21,912,2,3,3,0.12,0.19090909090909097,191.0
21,912,2,25,3,0.12,0.1772727272727273,184.0
21,912,2,3,3,0.14666666666666667,0.1954545454545455,193.0
21,912,2,25,3,0.14666666666666667,0.1954545454545455,193.0
21,915,1,3,3,0.09333333333333335,0.2545454545454545,223.0
21,915,1,25,3,0.09333333333333335,0.25909090909090915,225.0
21,915,1,3,3,0.14666666666666667,0.1954545454545455,193.0
21,915,1,25,3,0.14666666666666667,0.2,196.0
21,916,0,3,3,0.09333333333333335,0.24090909090909096,216.0
21,916,0,25,3,0.09333333333333335,0.25,221.0
21,916,0,3,3,0.14666666666666667,0.1954545454545455,193.0
21,916,0,25,3,0.14666666666666667,0.20454545454545459,198.0
21,1326,2,3,3,0.14666666666666667,0.26363636363636367,228.0
21,1326,2,3,3,0.2,0.2090909090909091,200.0
21,1328,2,15,3,0.2,0.09545454545454551,143.0
21,1329,2,15,3,0.2,0.10454545454545461,147.0
21,1508,0,3,3,0.09333333333333335,0.15909090909090912,175.0
21,1508,0,25,3,0.09333333333333335,0.1636363636363637,177.0
21,1509,0,3,3,0.09333333333333335,0.15909090909090912,175.0
21,1515,8,3,3,0.14666666666666667,0.2318181818181818,212.0
21,1515,8,25,3,0.14666666666666667,0.23636363636363644,214.0
21,1635,4,3,3,0.3466666666666667,0.35909090909090907,276.0
21,1679,11,3,3,0.2,0.2818181818181819,237.0
21,1679,11,3,3,0.31999999999999995,0.33181818181818185,262.0
21,1680,11,3,3,0.2,0.31363636363636366,253.0
21,1680,11,3,3,0.31999999999999995,0.35000000000000003,271.0
21,1683,9,3,3,0.09333333333333335,0.21818181818181825,205.0
21,1683,9,25,3,0.09333333333333335,0.22272727272727277,207.0
21,1683,9,3,3,0.14666666666666667,0.2272727272727273,209.0
21,1685,9,3,3,0.14666666666666667,0.21363636363636368,202.0
21,1688,11,3,3,0.2,0.26818181818181824,230.0
21,1688,11,25,3,0.2,0.3272727272727273,260.0
21,1689,11,3,3,0.14666666666666667,0.33181818181818185,262.0
21,1689,11,3,3,0.2,0.3,246.0
22,366,13,4,4,0.7133333333333334,0.6454545454545455,409.5
22,946,13,3,4,0.5733333333333334,0.5272727272727273,361.0
22,946,13,25,4,0.5733333333333334,0.6045454545454545,400.0
23,1139,11,15,4,0.14666666666666667,0.35454545454545455,274.0
23,1140,12,17,4,0.28,0.4727272727272727,334.0
23,1464,11,18,4,0.14666666666666667,0.25909090909090915,225.0
23,1466,11,18,4,0.14666666666666667,0.25909090909090915,225.0
23,1467,12,17,4,0.5466666666666666,0.5136363636363637,354.0
23,1468,12,17,4,0.5466666666666666,0.5,347.0
23,1468,12,17,1,0.5466666666666666,0.6499999999999999,342.0
23,1472,12,17,4,0.28,0.37727272727272737,285.0
23,1473,12,17,4,0.28,0.37727272727272737,285.0
23,1473,12,17,1,0.28,0.6045454545454545,278.0
23,1474,12,17,4,0.5466666666666666,0.49545454545454554,345.0
23,1475,12,17,4,0.5466666666666666,0.48181818181818187,338.0
23,1475,12,17,1,0.5466666666666666,0.6499999999999999,331.0
23,1479,12,17,4,0.28,0.37272727272727285,283.0
23,1480,12,17,4,0.28,0.37272727272727285,283.0
23,1480,12,17,1,0.28,0.6000000000000001,277.0
23,1481,12,17,4,0.5466666666666666,0.5136363636363637,354.0
23,1482,12,17,4,0.5466666666666666,0.5,347.0
23,1482,12,17,1,0.5466666666666666,0.6499999999999999,342.0
24,572,0,19,3,0.12,0.06818181818181818,129.0
24,785,2,21,3,0.21333333333333332,0.08636363636363636,138.0
24,786,2,15,3,0.3466666666666667,0.25,221.0
24,1002,2,17,4,0.3466666666666667,0.28636363636363643,239.0
24,1003,2,15,4,0.3466666666666667,0.31363636363636366,253.0
24,1005,2,23,4,0.3466666666666667,0.15909090909090912,175.0
24,1009,12,15,4,0.4933333333333333,0.4454545454545455,320.0
24,1071,0,15,4,0.21333333333333332,0.2545454545454545,223.0
24,1072,0,15,4,0.21333333333333332,0.28636363636363643,239.0
24,1073,10,15,4,0.21333333333333332,0.2545454545454545,223.0
24,1076,0,17,4,0.3466666666666667,0.29545454545454547,244.0
24,1077,0,15,4,0.3466666666666667,0.31363636363636366,253.0
24,1078,10,15,4,0.3466666666666667,0.29545454545454547,244.0
24,1079,10,17,4,0.5466666666666666,0.3863636363636364,290.0
24,1141,2,17,4,0.4933333333333333,0.37272727272727285,283.0
24,1142,2,17,4,0.4933333333333333,0.4000000000000001,297.0
24,1143,2,17,4,0.4933333333333333,0.4000000000000001,297.0
24,1148,2,23,4,0.5466666666666666,0.33181818181818185,262.0
24,1149,12,15,4,0.64,0.5636363636363637,380.0
24,1526,11,15,3,0.3466666666666667,0.3454545454545454,269.0
24,1526,11,17,3,0.3466666666666667,0.3181818181818182,255.0
24,1528,11,21,4,0.3466666666666667,0.18636363636363634,189.0
25,1246,1,15,3,0.3466666666666667,0.35000000000000003,271.0
25,1246,1,15,3,0.37333333333333335,0.3272727272727273,260.0
25,1247,12,15,3,0.3466666666666667,0.39545454545454556,294.0
25,1248,7,15,3,0.14666666666666667,0.2772727272727273,235.0
25,1249,7,3,3,0.37333333333333335,0.3681818181818182,281.0
25,1251,11,15,3,0.37333333333333335,0.3681818181818182,281.0
25,1252,2,15,3,0.14666666666666667,0.22272727272727277,207.0
25,1253,2,15,3,0.37333333333333335,0.33181818181818185,262.0
25,1254,2,19,3,0.14666666666666667,0.10000000000000003,145.0
25,1301,12,3,3,0.6000000000000001,0.540909090909091,368.0
25,1301,12,3,1,0.6000000000000001,0.6499999999999999,346.0
26,950,2,17,4,0.28,0.39090909090909093,292.0
26,951,2,17,4,0.28,0.39090909090909093,292.0
26,998,10,15,4,0.5066666666666667,0.5,347.0
26,999,10,15,4,0.5066666666666667,0.5090909090909093,352.0
26,1440,1,17,4,0.3866666666666666,0.4727272727272727,334.0
26,1442,1,17,4,0.28,0.4090909090909091,301.0
27,603,11,15,3,0.14666666666666667,0.18636363636363634,189.0
27,603,11,25,3,0.14666666666666667,0.1772727272727273,184.0
27,603,11,15,3,0.21333333333333332,0.20454545454545459,198.0
27,607,11,15,3,0.14666666666666667,0.2,196.0
27,607,11,15,3,0.21333333333333332,0.21818181818181825,205.0
27,611,11,15,3,0.37333333333333335,0.37272727272727285,283.0
27,612,11,15,3,0.37333333333333335,0.3863636363636364,290.0
27,1221,0,1,3,0.08000000000000002,0.1636363636363637,177.0
27,1221,0,24,3,0.08000000000000002,0.15000000000000002,170.0
27,1222,0,15,3,0.14666666666666667,0.12727272727272732,159.0
27,1222,0,25,3,0.14666666666666667,0.13181818181818183,161.0
27,1222,0,15,3,0.21333333333333332,0.15000000000000002,170.0
27,1224,0,15,3,0.21333333333333332,0.1454545454545455,168.0
27,1223,0,25,3,0.14666666666666667,0.13181818181818183,161.0
27,1225,2,15,3,0.14666666666666667,0.13636363636363635,163.0
27,1225,2,25,3,0.14666666666666667,0.14090909090909093,166.0
27,1225,2,15,3,0.21333333333333332,0.1636363636363637,177.0
27,1227,2,15,3,0.21333333333333332,0.1454545454545455,168.0
27,1226,2,25,3,0.14666666666666667,0.14090909090909093,166.0
27,1228,4,14,3,0.21333333333333332,0.2545454545454545,223.0
27,1228,4,25,3,0.21333333333333332,0.25909090909090915,225.0
27,1229,2,15,3,0.21333333333333332,0.15909090909090912,175.0
27,1229,2,25,3,0.21333333333333332,0.18181818181818182,186.0
27,1231,2,15,3,0.21333333333333332,0.1454545454545455,168.0
27,1268,13,15,4,0.14666666666666667,0.2772727272727273,235.0
27,1268,13,24,4,0.14666666666666667,0.25,221.0
27,1268,13,25,4,0.14666666666666667,0.26363636363636367,228.0
28,394,9,16,4,0.14666666666666667,0.1772727272727273,184.0
28,418,0,16,4,0.12,0.24090909090909096,216.0
28,419,10,16,4,0.12,0.24090909090909096,216.0
28,425,0,16,4,0.3466666666666667,0.29090909090909095,242.0
28,425,0,16,1,0.3466666666666667,0.45,224.0
28,428,0,16,4,0.3466666666666667,0.29090909090909095,242.0
28,429,0,16,4,0.3466666666666667,0.28636363636363643,239.0
28,430,10,16,4,0.3466666666666667,0.29545454545454547,244.0
28,431,10,16,4,0.3466666666666667,0.29090909090909095,242.0
28,434,0,16,4,0.7066666666666667,0.5,347.0
28,435,10,16,4,0.7066666666666667,0.5090909090909093,352.0
28,506,0,16,4,0.5066666666666667,0.41363636363636364,304.0
28,507,0,16,4,0.6133333333333333,0.4227272727272728,308.0
28,508,0,16,4,0.14666666666666667,0.1681818181818182,179.0
28,512,0,16,4,0.14666666666666667,0.2318181818181818,212.0
28,515,0,16,4,0.5066666666666667,0.33636363636363636,264.0
28,516,0,16,4,0.6133333333333333,0.4090909090909091,301.0
28,517,0,16,4,0.6133333333333333,0.4090909090909091,301.0
28,724,2,16,0,0.16000000000000003,0.14090909090909093,194.0
28,725,2,16,4,0.3466666666666667,0.2772727272727273,235.0
28,726,2,16,4,0.3466666666666667,0.26818181818181824,230.0
28,727,10,16,4,0.3466666666666667,0.28636363636363643,239.0
28,728,8,16,4,0.3466666666666667,0.29090909090909095,242.0
28,729,10,16,4,0.3466666666666667,0.28636363636363643,239.0
28,730,10,16,4,0.3466666666666667,0.2772727272727273,235.0
28,737,2,16,4,0.3466666666666667,0.21363636363636368,202.0
28,742,2,16,4,0.5066666666666667,0.3409090909090909,267.0
28,743,10,16,4,0.5066666666666667,0.3454545454545454,269.0
28,744,10,16,4,0.5066666666666667,0.33181818181818185,262.0
28,745,2,16,4,0.6133333333333333,0.4000000000000001,297.0
28,746,8,16,4,0.6133333333333333,0.4272727272727273,310.0
28,747,2,16,4,0.6133333333333333,0.4000000000000001,297.0
28,748,8,16,4,0.6133333333333333,0.4272727272727273,310.0
28,940,12,16,4,0.6133333333333333,0.6409090909090909,409.5
28,941,12,16,4,0.6133333333333333,0.6181818181818182,407.0
28,959,12,16,0,0.28,0.35909090909090907,324.0
28,960,12,16,4,0.5066666666666667,0.5045454545454546,350.0
28,961,12,16,4,0.5066666666666667,0.5227272727272727,359.0
28,962,12,16,4,0.6133333333333333,0.531818181818182,363.0
28,973,11,16,0,0.16000000000000003,0.2,230.0
28,974,11,16,4,0.3466666666666667,0.3272727272727273,260.0
28,1256,12,16,4,0.3466666666666667,0.3636363636363637,278.0
28,1256,12,16,1,0.3466666666666667,0.540909090909091,256.0
28,1257,12,16,0,0.28,0.2818181818181819,278.0
28,1259,12,16,4,0.5066666666666667,0.45909090909090905,327.0
28,1260,12,16,4,0.6133333333333333,0.5181818181818183,356.0
28,1566,1,16,4,0.5066666666666667,0.3636363636363637,278.0
28,1567,1,16,4,0.5066666666666667,0.35909090909090907,276.0
28,1574,1,16,4,0.6133333333333333,0.41363636363636364,304.0
28,1658,13,16,4,0.5066666666666667,0.3454545454545454,269.0
28,1659,13,16,4,0.6133333333333333,0.39090909090909093,292.0
28,1660,13,16,4,0.68,0.45909090909090905,327.0
28,1662,13,16,4,0.12,0.21818181818181825,205.0
28,1662,13,25,4,0.12,0.22272727272727277,207.0
28,1664,13,16,4,0.3466666666666667,0.25909090909090915,225.0
28,1665,13,16,4,0.6133333333333333,0.3,246.0
28,1666,13,16,4,0.7066666666666667,0.5636363636363637,380.0
28,1667,13,16,4,0.7066666666666667,0.5272727272727273,361.0
28,1669,13,16,4,0.7066666666666667,0.5272727272727273,361.0
29,533,10,3,4,0.09333333333333335,0.1681818181818182,179.0
29,533,10,25,4,0.09333333333333335,0.1681818181818182,179.0
29,535,3,3,4,0.09333333333333335,0.1681818181818182,179.0
29,535,3,25,4,0.09333333333333335,0.1681818181818182,179.0
29,536,0,3,4,0.09333333333333335,0.2090909090909091,200.0
29,536,0,25,4,0.09333333333333335,0.1681818181818182,179.0
29,538,13,3,4,0.09333333333333335,0.15909090909090912,175.0
29,538,13,25,4,0.09333333333333335,0.1454545454545455,168.0
29,539,0,3,4,0.09333333333333335,0.2090909090909091,200.0
29,539,0,25,4,0.09333333333333335,0.1681818181818182,179.0
29,540,13,3,4,0.09333333333333335,0.1681818181818182,179.0
29,540,13,25,4,0.09333333333333335,0.1681818181818182,179.0
29,543,10,3,4,0.09333333333333335,0.19090909090909097,191.0
29,543,10,25,4,0.09333333333333335,0.1772727272727273,184.0
29,545,3,3,4,0.09333333333333335,0.19090909090909097,191.0
29,545,3,25,4,0.09333333333333335,0.1772727272727273,184.0
29,547,0,3,4,0.09333333333333335,0.22272727272727277,207.0
29,547,0,25,4,0.09333333333333335,0.2,196.0
29,548,13,3,4,0.09333333333333335,0.19090909090909097,191.0
29,548,13,25,4,0.09333333333333335,0.1772727272727273,184.0
29,549,0,3,4,0.09333333333333335,0.22272727272727277,207.0
29,549,0,25,4,0.09333333333333335,0.2,196.0
29,550,13,3,4,0.09333333333333335,0.19090909090909097,191.0
29,550,13,25,4,0.09333333333333335,0.1772727272727273,184.0
29,1093,10,3,4,0.09333333333333335,0.19090909090909097,191.0
29,1093,10,25,4,0.09333333333333335,0.1772727272727273,184.0
29,1095,3,3,4,0.09333333333333335,0.19090909090909097,191.0
29,1095,3,25,4,0.09333333333333335,0.1772727272727273,184.0
29,1096,0,3,4,0.09333333333333335,0.22272727272727277,207.0
29,1096,0,25,4,0.09333333333333335,0.2,196.0
29,1097,13,3,4,0.09333333333333335,0.19090909090909097,191.0
29,1097,13,25,4,0.09333333333333335,0.1772727272727273,184.0
29,1098,0,3,4,0.09333333333333335,0.22272727272727277,207.0
29,1098,0,25,4,0.09333333333333335,0.2,196.0
29,1099,13,3,4,0.09333333333333335,0.19090909090909097,191.0
29,1099,13,25,4,0.09333333333333335,0.1772727272727273,184.0
30,1128,0,21,3,0.14666666666666667,0.18636363636363634,189.0
30,1128,0,24,3,0.14666666666666667,0.19090909090909097,191.0
30,1130,0,21,3,0.2,0.24545454545454548,218.0
30,1131,0,8,4,0.14666666666666667,0.3818181818181819,288.0
30,1131,0,24,4,0.14666666666666667,0.37272727272727285,283.0
30,1132,0,8,4,0.14666666666666667,0.3409090909090909,267.0
30,1133,9,21,3,0.14666666666666667,0.20454545454545459,198.0
30,1133,9,24,3,0.14666666666666667,0.20454545454545459,198.0
30,1242,0,19,3,0.04000000000000001,0.08636363636363636,138.0
30,1242,0,24,3,0.04000000000000001,0.10454545454545461,147.0
30,1333,11,21,3,0.2,0.20454545454545459,198.0
